date,% Silica Concentrate
2017-08-17 09:00:00,1.1797068103046513
2017-08-17 10:00:00,1.1805033650115488
2017-08-17 11:00:00,1.195545611634962
2017-08-17 12:00:00,1.1773058522938837
2017-08-17 13:00:00,1.1756285708307714
2017-08-17 14:00:00,1.1707775011859636
2017-08-17 15:00:00,1.1668017794621572
2017-08-17 16:00:00,1.166892110528465
2017-08-17 17:00:00,1.1742303101436193
2017-08-17 18:00:00,1.1707746654894557
2017-08-17 19:00:00,1.1708954242570144
2017-08-17 20:00:00,1.1748399404094305
2017-08-17 21:00:00,1.1716967992800422
2017-08-17 22:00:00,1.1751721326991795
2017-08-17 23:00:00,1.1763292975938158
2017-08-18 00:00:00,1.1752970742602005
2017-08-18 01:00:00,1.1794112923028115
2017-08-18 02:00:00,1.1791976845551222
2017-08-18 03:00:00,1.1781666170319425
2017-08-18 04:00:00,1.1878026641311052
2017-08-18 05:00:00,1.1949654650634065
2017-08-18 06:00:00,1.1968864843988642
2017-08-18 07:00:00,1.2061523125848703
2017-08-18 08:00:00,1.369351063963528
2017-08-18 09:00:00,1.4610107614426349
2017-08-18 10:00:00,1.5238509384948187
2017-08-18 11:00:00,1.5678920061506552
2017-08-18 12:00:00,1.6087510596148005
2017-08-18 13:00:00,1.6431619123247652
2017-08-18 14:00:00,1.6892554507698188
2017-08-18 15:00:00,1.748552981725993
2017-08-18 16:00:00,1.8851644104795302
2017-08-18 17:00:00,2.1564459731444217
2017-08-18 18:00:00,2.285269926475995
2017-08-18 19:00:00,2.4978118526778337
2017-08-18 20:00:00,2.7441790680280467
2017-08-18 21:00:00,2.9619116113630897
2017-08-18 22:00:00,3.1632177570726125
2017-08-18 23:00:00,3.360332817765248
2017-08-19 00:00:00,3.5536127680830676
2017-08-19 01:00:00,3.725136475319512
2017-08-19 02:00:00,3.7841334545278973
2017-08-19 03:00:00,3.6788603284046335
2017-08-19 04:00:00,3.526489808275804
2017-08-19 05:00:00,3.408466261505916
2017-08-19 06:00:00,3.240363041588187
2017-08-19 07:00:00,3.067790182925694
2017-08-19 08:00:00,2.926035533164636
2017-08-19 09:00:00,2.8026241445457765
2017-08-19 10:00:00,2.6513205572417835
2017-08-19 11:00:00,2.504640337714762
2017-08-19 12:00:00,2.3973802404763713
2017-08-19 13:00:00,2.304757148792243
2017-08-19 14:00:00,2.2500422778807083
2017-08-19 15:00:00,2.137106075447758
2017-08-19 16:00:00,2.200764087472494
2017-08-19 17:00:00,2.3522436270352323
2017-08-19 18:00:00,2.4961445324586307
2017-08-19 19:00:00,2.6578345985605987
2017-08-19 20:00:00,2.862702084534687
2017-08-19 21:00:00,3.072903682182123
2017-08-19 22:00:00,3.295414009130927
2017-08-19 23:00:00,3.5463680258352377
2017-08-20 00:00:00,3.7899622550614445
2017-08-20 01:00:00,4.0375517481881795
2017-08-20 02:00:00,4.1493245714761295
2017-08-20 03:00:00,4.208983445596045
2017-08-20 04:00:00,4.240321706478857
2017-08-20 05:00:00,4.224254652107422
2017-08-20 06:00:00,4.258910691400529
2017-08-20 07:00:00,4.246006797983509
2017-08-20 08:00:00,4.166107393562931
2017-08-20 09:00:00,4.029475169667129
2017-08-20 10:00:00,3.8781784316469916
2017-08-20 11:00:00,3.7712036188163682
2017-08-20 12:00:00,3.5475687928268855
2017-08-20 13:00:00,3.3427685985219644
2017-08-20 14:00:00,3.1549396989199794
2017-08-20 15:00:00,2.956177372683487
2017-08-20 16:00:00,2.650392275605976
2017-08-20 17:00:00,2.3639061865231468
2017-08-20 18:00:00,2.1676133791928276
2017-08-20 19:00:00,2.0113009955798087
2017-08-20 20:00:00,1.9112339913716565
2017-08-20 21:00:00,1.762576758928618
2017-08-20 22:00:00,1.7430016063713287
2017-08-20 23:00:00,1.6983261867238517
2017-08-21 00:00:00,1.6862911008998307
2017-08-21 01:00:00,1.6939389600692651
2017-08-21 02:00:00,1.6887561104920292
2017-08-21 03:00:00,1.6964351291624147
2017-08-21 04:00:00,1.672791206598586
2017-08-21 05:00:00,1.6407140273364356
2017-08-21 06:00:00,1.5862384694950757
2017-08-21 07:00:00,1.5199608707564956
2017-08-21 08:00:00,1.4597598050331022
2017-08-21 09:00:00,1.4100083571731883
2017-08-21 10:00:00,1.338234322287405
2017-08-21 11:00:00,1.3250351882194817
2017-08-21 12:00:00,1.4690353136614756
2017-08-21 13:00:00,1.7003192565643102
2017-08-21 14:00:00,1.8954152047252981
2017-08-21 15:00:00,2.1334038968031743
2017-08-21 16:00:00,2.1711114561005744
2017-08-21 17:00:00,2.2161766636177838
2017-08-21 18:00:00,2.272956096762651
2017-08-21 19:00:00,2.293993644380852
2017-08-21 20:00:00,2.2967218651163126
2017-08-21 21:00:00,2.2425954305294273
2017-08-21 22:00:00,2.0959379773459053
2017-08-21 23:00:00,1.8902065495683973
2017-08-22 00:00:00,1.6789111517777664
2017-08-22 01:00:00,1.4712108498788594
2017-08-22 02:00:00,1.4218498466022151
2017-08-22 03:00:00,1.3848936281837085
2017-08-22 04:00:00,1.3133265001336198
2017-08-22 05:00:00,1.29849838781774
2017-08-22 06:00:00,1.3274055073112738
2017-08-22 07:00:00,1.328481871825098
2017-08-22 08:00:00,1.3387077475643132
2017-08-22 09:00:00,1.3066855642994342
2017-08-22 10:00:00,1.298946949213658
2017-08-22 11:00:00,1.255640619331836
2017-08-22 12:00:00,1.2577721425671757
2017-08-22 13:00:00,1.303295970463875
2017-08-22 14:00:00,1.3203530680843445
2017-08-22 15:00:00,1.3779981709429585
2017-08-22 16:00:00,1.4456851706251805
2017-08-22 17:00:00,1.4965583770754893
2017-08-22 18:00:00,1.4894236555449443
2017-08-22 19:00:00,1.5210484751718079
2017-08-22 20:00:00,1.5393486612429024
2017-08-22 21:00:00,1.5815676855249898
2017-08-22 22:00:00,1.6093674502019781
2017-08-22 23:00:00,1.6049495780412681
2017-08-23 00:00:00,1.6592524357355751
2017-08-23 01:00:00,1.6441040249771213
2017-08-23 02:00:00,1.667031370442835
2017-08-23 03:00:00,1.823942115781485
2017-08-23 04:00:00,1.9071133110977863
2017-08-23 05:00:00,2.0004657772848358
2017-08-23 06:00:00,2.0325606519393835
2017-08-23 07:00:00,2.0480846054600987
2017-08-23 08:00:00,2.0887383033164406
2017-08-23 09:00:00,2.0974722170700137
2017-08-23 10:00:00,2.0888532202239207
2017-08-23 11:00:00,2.1288651739529527
2017-08-23 12:00:00,2.1705335661567213
2017-08-23 13:00:00,2.060119859980526
2017-08-23 14:00:00,2.0612940637483437
2017-08-23 15:00:00,2.0738843030895806
2017-08-23 16:00:00,2.1438282929697916
2017-08-23 17:00:00,2.153783098589642
2017-08-23 18:00:00,2.1562262262002196
2017-08-23 19:00:00,2.132587749058464
2017-08-23 20:00:00,2.087247573768747
2017-08-23 21:00:00,2.0220696296444745
2017-08-23 22:00:00,1.8747030215400309
2017-08-23 23:00:00,1.7842697078201855
2017-08-24 00:00:00,1.6828515696501276
2017-08-24 01:00:00,1.5760085219231783
2017-08-24 02:00:00,1.4914846815640594
2017-08-24 03:00:00,1.4632809241926665
2017-08-24 04:00:00,1.3984732285486938
2017-08-24 05:00:00,1.378794899965223
2017-08-24 06:00:00,1.3966436491149647
2017-08-24 07:00:00,1.419327716136973
2017-08-24 08:00:00,1.4394861795355647
2017-08-24 09:00:00,1.4513858075538848
2017-08-24 10:00:00,1.4716543242898796
2017-08-24 11:00:00,1.4831173767659982
2017-08-24 12:00:00,1.5229723502806634
2017-08-24 13:00:00,1.5480404780969828
2017-08-24 14:00:00,1.6381108826051454
2017-08-24 15:00:00,1.748977971870813
